"POPFIT","POPFITNOTES","TRTMETHOD","CONTACTAGENCY","METHODNUMBER","PROTMETHNAME","PROTMETHURL","PROTMETHDOCUMENTATION","METHODADJUSTMENTS","COMMENTS","NULLRECORD","DATASTATUS","LASTUPDATED","INDICATORLOCATION","METRICLOCATION","MEASURELOCATION","CONTACTPERSONFIRST","CONTACTPERSONLAST","CONTACTPHONE","CONTACTEMAIL","METACOMMENTS","SUBMITAGENCY","LASTMODIFIEDDATE","METAID"
"Same","","Yes","Washington Department of Fish and Wildlife",6,"Total census redd counts. Used fish per redd value based on M:F ratio of the run-at-large at Wells Dam assuming females make one redd","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:38PM",272
"Same","","Yes","Washington Department of Fish and Wildlife",6,"Total census redd counts. Used fish per redd value based on M:F ratio of the run-at-large at Wells Dam assuming females make one redd","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:37PM",273
"Same","","Yes","Washington Department of Fish and Wildlife",6,"Total census redd counts. Used fish per redd value based on M:F ratio of the run-at-large at Wells Dam assuming females make one redd","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:40PM",274
"Same","","Yes","Washington Department of Fish and Wildlife",6,"Total census redd counts. Used fish per redd value based on M:F ratio of the run-at-large at Wells Dam assuming females make one redd","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:35PM",275
"Same","","Yes","Washington Department of Fish and Wildlife",5,"Total census redd counts. In 2005, the proportion of age-3 fish in each tributary was calculated based on the number of carcasses recovered and the carcass recovery probability. Zhou (2002) found a size bias of Chinook carcasses recovered during spawning ","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:35PM",276
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Total census redd counts. Used fish per redd value based on sex ratio of carcasses including jacks assuming 1 redd per female.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:34PM",277
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:29PM",278
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:31PM",279
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:36PM",280
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age 3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:32PM",281
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age 3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:30PM",282
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age 3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May 22 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:36PM",283
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age 3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","","No","Final","May  2 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:36PM",284
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No Age data available","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:31PM",285
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Total census redd counts. Used fish per redd value of 2.2 adjusted for the proportion of age 3 fish in the run (Meekin 1966) modified by LaVoy.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No Age data available","No","Final","Jun 26 2015 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:34PM",286
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:36PM",287
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:38PM",288
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:37PM",289
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:35PM",290
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:39PM",291
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","These data are currently under review. Data will be revised. No age data available at this time but may become available after review","No","Reviewed","Apr 18 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:31PM",292
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Index area redd counts expanded to total. Used fish per redd value of 2.2 adjusted for the proportion of age3 fish in the run (Meekin 1966) modified by LaVoy","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time but may become available after review","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:30PM",293
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:30PM",294
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:39PM",295
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:38PM",296
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:34PM",297
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  5 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:39PM",298
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","Mar  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509)  997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:32PM",299
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:33PM",300
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997.","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:33PM",301
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  3 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:40PM",302
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  2 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:37PM",303
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd vaue of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  2 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:34PM",304
"Same","","Yes","Washington Department of Fish and Wildlife",1,"Index area redd counts expanded to total. Used fish per redd value of 2.2. Hatchery composition from Beamesderfer et al. 1997","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","No age data available at this time.","No","Final","May  2 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1824","","","Charles","Frady","(509) 997-0066","Charles.Frady@dfw.wa.gov","","WDFW","Sep  4 2018  2:33PM",305
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","Apr 20 2018 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",306
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","May 10 2017 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:24PM",307
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:22PM",308
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","Mar 22 2016 12:00AM","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:24PM",309
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",310
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:24PM",311
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per femaleLL","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",312
"Same","","Yes","Washington Department of Fish and Wildlife",4,"Natural-Origin Spawners/ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","Fish per redd value is 2.2 was not adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","Estimated spawners based on total census redd count. Fish per redd value is sex ratio of the population assuming one redd per female","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",313
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","No Broodstock removal program this year.","WDFW","Sep  4 2018  1:23PM",314
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",315
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:24PM",316
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Reviewed","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","No Broodstock removal this year","WDFW","Sep  4 2018  1:24PM",317
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Final","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",318
"Same","","Yes","Washington Department of Fish and Wildlife",3,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","Estimated spawners based on total census redd count","Estimated spawners based on total census redd count. Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Final","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",319
"Same","","Yes","Washington Department of Fish and Wildlife",2,"Natural-Origin Spawners\ Hatchery-Origin Spawners: Estimated spawners based on a single survey conducted near peak spawning multiplied by 1.496 (LaVoy). Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin)","http://sasi.dfw.wa.lcl/sasi/SaSIReport?Action=null&dd_StockNum=661&dd_dataSeries=0&b_Submit=Submit+Query","","","Estimated spawners based on a single survey conducted near peak spawning multiplied by 1.496 (LaVoy). Fish per redd value is 2.2 adjusted up by the proportion of age 3 fish in the run (Modified Meekin) No Age data available","No","Final","","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1770","","","Mclain","Johnson","509-664-3148 ext 289","Mclain.Johnson@dfw.wa.gov","","WDFW","Sep  4 2018  1:23PM",320
